customer_id,transaction_amount,category,merchant,age,gender,spend_tier,cluster,persona
445303,183.41,Cosmetic,garcia murray,45,M,Mid,1,Mid Spend — Market
445309,1404.19,Travel,gordon henderson and flores,50,M,Very High,2,Very High Spend — Travel
445332,92.34,Restaurant,lynch ltd,50,M,Low,0,Low Spend — Restaurant
445341,60.37,Cosmetic,orozco stokes and wagner,67,M,Low,1,Low Spend — Market
445378,166.41,Clothing,skinner riley,38,F,Low,1,Low Spend — Market
445386,13.63,Cosmetic,conner group,67,Unknown,Low,1,Low Spend — Market
445422,2264.6,Travel,jones johnson and mclaughlin,66,F,Very High,2,Very High Spend — Travel
445435,17.64,Restaurant,gray collins,47,F,Low,0,Low Spend — Restaurant
445493,140.58,Electronics,leonard gill and hill,21,F,Low,3,Low Spend — Electronics
445538,141.12,Cosmetic,williams cunningham,60,F,Low,1,Low Spend — Market
445547,498.96,Market,nielsen plc,57,F,High,1,High Spend — Market
445571,129.38,Market,thomas plc,25,F,Low,1,Low Spend — Market
445584,812.91,Travel,mercado scott and villa,43,F,High,2,High Spend — Travel
445591,56.99,Cosmetic,osborn ltd,38,M,Low,1,Low Spend — Market
445615,184.67,Clothing,dillon robinson,43,F,Mid,1,Mid Spend — Market
445629,215.83,Market,cooper and sons,77,F,Mid,1,Mid Spend — Market
445635,1515.63,Travel,valencia plc,37,M,Very High,2,Very High Spend — Travel
445653,2236.01,Travel,jones plc,59,M,Very High,2,Very High Spend — Travel
445680,152.83,Cosmetic,reid plc,49,F,Low,1,Low Spend — Market
445689,80.9,Cosmetic,taylor moss and blair,65,F,Low,1,Low Spend — Market
445700,104.87,Cosmetic,casey llc,48,M,Low,1,Low Spend — Market
445712,450.35,Market,dixon johnson,60,M,Mid,1,Mid Spend — Market
445739,677.67,Electronics,valdez sanders,69,F,High,3,High Spend — Electronics
445762,55.15,Clothing,jones inc,51,F,Low,1,Low Spend — Market
445764,179.79,Market,reed wade,61,Unknown,Low,1,Low Spend — Market
445771,309.27,Electronics,fowler plc,21,F,Mid,3,Mid Spend — Electronics
445786,423.65,Market,mendoza stark and huynh,48,F,Mid,1,Mid Spend — Market
445790,1407.35,Travel,ramirez plc,57,M,Very High,2,Very High Spend — Travel
445799,123.59,Cosmetic,schmitt plc,32,F,Low,1,Low Spend — Market
445808,179.17,Market,lucas krueger and miller,57,F,Low,1,Low Spend — Market
445810,430.13,Electronics,harris williams,63,M,Mid,3,Mid Spend — Electronics
445870,110.45,Market,bruce brown,42,F,Low,1,Low Spend — Market
445887,986.25,Electronics,larson inc,23,F,High,3,High Spend — Electronics
445900,28.32,Cosmetic,perez llc,48,M,Low,1,Low Spend — Market
445973,478.76,Market,green pierce and moody,62,F,High,1,High Spend — Market
445985,124.61,Cosmetic,moore ltd,30,F,Low,1,Low Spend — Market
446004,170.41,Clothing,tucker ltd,29,Unknown,Low,1,Low Spend — Market
446046,73.0,Market,mcbride henry,77,F,Low,1,Low Spend — Market
446048,54.87,Restaurant,campos mitchell,58,M,Low,0,Low Spend — Restaurant
446052,152.55,Electronics,shannon reese and hutchinson,76,M,Low,3,Low Spend — Electronics
446059,903.42,Electronics,little barnes and newton,49,M,High,3,High Spend — Electronics
446073,259.05,Market,peterson plc,41,M,Mid,1,Mid Spend — Market
446109,129.66,Electronics,dyer wilson and ward,61,M,Low,3,Low Spend — Electronics
446149,947.64,Electronics,ross parker and clark,29,Unknown,High,3,High Spend — Electronics
446153,339.88,Electronics,small inc,42,F,Mid,3,Mid Spend — Electronics
446158,293.08,Market,smith group,49,F,Mid,1,Mid Spend — Market
446162,88.25,Clothing,berry inc,21,Unknown,Low,1,Low Spend — Market
446167,80.24,Restaurant,wang hampton,68,F,Low,0,Low Spend — Restaurant
446182,30.55,Clothing,greene powell and patel,68,M,Low,1,Low Spend — Market
446184,695.78,Travel,shelton plc,47,Unknown,High,2,High Spend — Travel
446223,187.77,Cosmetic,roberts marks,25,F,Mid,1,Mid Spend — Market
446239,264.84,Electronics,allen guzman,36,F,Mid,3,Mid Spend — Electronics
446261,477.55,Electronics,reed clark and collins,25,F,High,3,High Spend — Electronics
446311,178.96,Travel,thomas group,73,F,Low,2,Low Spend — Travel
446319,181.57,Clothing,webb cook,36,M,Low,1,Low Spend — Market
446325,2936.11,Travel,leon inc,29,M,Very High,2,Very High Spend — Travel
446357,105.64,Cosmetic,davis bell,59,F,Low,1,Low Spend — Market
446381,175.1,Clothing,gomez hancock and baxter,59,F,Low,1,Low Spend — Market
446393,77.54,Clothing,sanchez ltd,44,F,Low,1,Low Spend — Market
446396,91.08,Restaurant,mendoza norman,62,M,Low,0,Low Spend — Restaurant
446417,33.76,Restaurant,kim grant and escobar,24,F,Low,0,Low Spend — Restaurant
446444,2383.09,Travel,fisher ltd,73,M,Very High,2,Very High Spend — Travel
446466,2250.99,Travel,sanchez white,59,Unknown,Very High,2,Very High Spend — Travel
446481,169.37,Market,zuniga monroe and juarez,74,F,Low,1,Low Spend — Market
446512,379.75,Market,taylor llc,56,M,Mid,1,Mid Spend — Market
446519,539.27,Electronics,webb white and taylor,50,Unknown,High,3,High Spend — Electronics
446555,73.84,Restaurant,bentley group,70,F,Low,0,Low Spend — Restaurant
446573,44.77,Restaurant,barry frank and carr,30,M,Low,0,Low Spend — Restaurant
446602,1495.67,Travel,valdez howard,65,F,Very High,2,Very High Spend — Travel
446606,373.75,Electronics,li plc,76,F,Mid,3,Mid Spend — Electronics
446648,828.69,Electronics,walsh carpenter and blair,64,F,High,3,High Spend — Electronics
446674,941.72,Electronics,pierce llc,54,F,High,3,High Spend — Electronics
446679,660.74,Electronics,bautista davis,59,F,High,3,High Spend — Electronics
446725,34.74,Restaurant,padilla smith,23,F,Low,0,Low Spend — Restaurant
446747,163.92,Clothing,savage carey,76,M,Low,1,Low Spend — Market
446758,1833.69,Travel,bird smith and daniels,53,M,Very High,2,Very High Spend — Travel
446777,83.83,Restaurant,reynolds oneal,54,Unknown,Low,0,Low Spend — Restaurant
446800,1881.96,Travel,hoover llc,57,M,Very High,2,Very High Spend — Travel
446817,208.17,Clothing,sullivan llc,29,M,Mid,1,Mid Spend — Market
446831,2825.74,Travel,gibson buckley,26,M,Very High,2,Very High Spend — Travel
446836,589.39,Electronics,hunt plc,39,M,High,3,High Spend — Electronics
446842,110.51,Market,ramos inc,43,F,Low,1,Low Spend — Market
446852,66.84,Restaurant,miller barr and johnson,50,M,Low,0,Low Spend — Restaurant
446854,275.57,Clothing,todd nichols,72,F,Mid,1,Mid Spend — Market
446881,1869.65,Travel,jones combs and brown,77,M,Very High,2,Very High Spend — Travel
446902,915.13,Electronics,webster and sons,51,F,High,3,High Spend — Electronics
446913,115.17,Clothing,simpson carroll,21,M,Low,1,Low Spend — Market
446958,930.08,Electronics,gutierrez mendoza,25,F,High,3,High Spend — Electronics
446966,64.56,Restaurant,cortez thomas and wright,28,M,Low,0,Low Spend — Restaurant
446977,163.59,Market,ramirez group,41,M,Low,1,Low Spend — Market
446983,93.77,Market,edwards group,74,F,Low,1,Low Spend — Market
446994,97.49,Restaurant,ayers clay,57,M,Low,0,Low Spend — Restaurant
447049,141.16,Clothing,smith sheppard and aguilar,36,F,Low,1,Low Spend — Market
447072,180.31,Cosmetic,thompson plc,38,Unknown,Low,1,Low Spend — Market
447078,10.05,Restaurant,gilbert lucero and williams,35,M,Low,0,Low Spend — Restaurant
447114,51.03,Restaurant,butler group,30,M,Low,0,Low Spend — Restaurant
447214,123.41,Clothing,carpenter jenkins and bell,67,M,Low,1,Low Spend — Market
447225,455.75,Electronics,simon wilson and lambert,51,M,Mid,3,Mid Spend — Electronics
447232,39.59,Cosmetic,moon inc,47,F,Low,1,Low Spend — Market
447263,75.9,Restaurant,mendez torres,28,Unknown,Low,0,Low Spend — Restaurant
447284,133.27,Cosmetic,marshall llc,59,M,Low,1,Low Spend — Market
447285,2031.0,Travel,medina vega,27,F,Very High,2,Very High Spend — Travel
447295,960.88,Travel,norman llc,27,F,High,2,High Spend — Travel
447330,2250.3,Travel,weber ltd,57,M,Very High,2,Very High Spend — Travel
447358,457.0,Electronics,schmidt harper and williams,70,F,Mid,3,Mid Spend — Electronics
447361,21.96,Restaurant,bond miles,53,F,Low,0,Low Spend — Restaurant
447369,462.76,Market,cohen lamb and glover,39,F,Mid,1,Mid Spend — Market
447400,295.55,Clothing,andrews haas,29,F,Mid,1,Mid Spend — Market
447433,98.11,Restaurant,valdez reilly,45,M,Low,0,Low Spend — Restaurant
447435,428.56,Market,robinson davidson,53,Unknown,Mid,1,Mid Spend — Market
447451,570.5,Travel,campbell wilson,24,F,High,2,High Spend — Travel
447452,1710.56,Travel,english green and smith,69,Unknown,Very High,2,Very High Spend — Travel
447456,121.36,Electronics,foster benjamin and kirby,56,F,Low,3,Low Spend — Electronics
447510,100.0,Restaurant,ortiz williams,30,F,Low,0,Low Spend — Restaurant
447513,31.87,Cosmetic,spencer and sons,35,F,Low,1,Low Spend — Market
447520,89.76,Restaurant,hardin donovan and bailey,26,M,Low,0,Low Spend — Restaurant
447599,398.55,Travel,nguyen nelson and davis,30,M,Mid,2,Mid Spend — Travel
447611,22.21,Cosmetic,barton plc,55,M,Low,1,Low Spend — Market
447613,178.94,Cosmetic,moore group,33,F,Low,1,Low Spend — Market
447640,70.36,Cosmetic,reyes group,33,F,Low,1,Low Spend — Market
447672,23.1,Clothing,black inc,21,F,Low,1,Low Spend — Market
447673,999.96,Electronics,myers group,69,M,High,3,High Spend — Electronics
447694,384.45,Electronics,collins newton,60,M,Mid,3,Mid Spend — Electronics
447734,737.03,Electronics,hamilton johnson,72,M,High,3,High Spend — Electronics
447757,423.05,Market,powell group,57,F,Mid,1,Mid Spend — Market
447790,215.05,Electronics,wagner king,33,Unknown,Mid,3,Mid Spend — Electronics
447815,249.45,Market,patterson and sons,23,F,Mid,1,Mid Spend — Market
447828,120.67,Clothing,sanchez reed and brown,30,F,Low,1,Low Spend — Market
447894,143.97,Market,quinn ltd,61,M,Low,1,Low Spend — Market
447918,78.78,Restaurant,brown barnes and smith,66,F,Low,0,Low Spend — Restaurant
447923,68.31,Restaurant,mckee ltd,51,F,Low,0,Low Spend — Restaurant
447947,46.66,Cosmetic,hurley group,70,F,Low,1,Low Spend — Market
447984,234.76,Market,martin mcdaniel and orozco,62,M,Mid,1,Mid Spend — Market
447989,148.82,Electronics,sweeney jennings,28,M,Low,3,Low Spend — Electronics
447997,206.56,Market,meza mccormick and jones,45,M,Mid,1,Mid Spend — Market
448048,934.27,Electronics,lawrence briggs and gutierrez,60,F,High,3,High Spend — Electronics
448075,13.98,Restaurant,cohen and sons,73,Unknown,Low,0,Low Spend — Restaurant
448089,161.6,Clothing,robles group,53,M,Low,1,Low Spend — Market
448153,968.87,Electronics,wiggins myers and williams,77,F,High,3,High Spend — Electronics
448196,39.91,Clothing,edwards paul and barrett,34,M,Low,1,Low Spend — Market
448204,342.9,Market,fernandez dickerson,46,M,Mid,1,Mid Spend — Market
448244,2882.47,Travel,mcgrath and sons,25,F,Very High,2,Very High Spend — Travel
448255,227.54,Market,elliott arnold,70,M,Mid,1,Mid Spend — Market
448271,20.84,Restaurant,guzman haynes and lambert,55,M,Low,0,Low Spend — Restaurant
448304,256.17,Clothing,price group,65,F,Mid,1,Mid Spend — Market
448384,1514.48,Travel,cain williams and mcbride,50,M,Very High,2,Very High Spend — Travel
448459,781.93,Electronics,collier group,65,M,High,3,High Spend — Electronics
448468,143.63,Electronics,doyle and sons,28,Unknown,Low,3,Low Spend — Electronics
448472,1877.01,Travel,dalton wiggins,55,F,Very High,2,Very High Spend — Travel
448491,56.47,Clothing,mason llc,40,M,Low,1,Low Spend — Market
448507,25.2,Market,barry lopez and chan,31,F,Low,1,Low Spend — Market
448551,35.27,Cosmetic,aguirre parker and patterson,35,F,Low,1,Low Spend — Market
448583,34.95,Restaurant,schultz llc,37,M,Low,0,Low Spend — Restaurant
448599,36.32,Restaurant,hamilton stark and herring,62,F,Low,0,Low Spend — Restaurant
448622,444.24,Market,vasquez and sons,55,F,Mid,1,Mid Spend — Market
448679,186.22,Cosmetic,wallace banks and bean,56,M,Mid,1,Mid Spend — Market
448752,924.03,Travel,olson smith,63,M,High,2,High Spend — Travel
448775,58.32,Clothing,becker group,39,F,Low,1,Low Spend — Market
448804,436.22,Electronics,perry and sons,43,M,Mid,3,Mid Spend — Electronics
448821,48.51,Clothing,davis ltd,42,Unknown,Low,1,Low Spend — Market
448856,478.71,Market,clark williams,65,M,High,1,High Spend — Market
448874,63.98,Restaurant,yoder fritz and miles,21,F,Low,0,Low Spend — Restaurant
448915,688.87,Electronics,saunders plc,62,F,High,3,High Spend — Electronics
448921,448.69,Market,brown adams and bailey,39,M,Mid,1,Mid Spend — Market
448944,1523.4,Travel,mclean inc,65,F,Very High,2,Very High Spend — Travel
448996,127.22,Cosmetic,kelly and sons,65,M,Low,1,Low Spend — Market
449006,17.64,Restaurant,garcia davidson and burns,63,M,Low,0,Low Spend — Restaurant
449007,16.31,Restaurant,moreno reyes,44,F,Low,0,Low Spend — Restaurant
449009,984.9,Electronics,johnson dalton and jenkins,38,Unknown,High,3,High Spend — Electronics
449022,767.81,Travel,carroll clark,65,F,High,2,High Spend — Travel
449048,367.64,Electronics,allen clark and kim,58,M,Mid,3,Mid Spend — Electronics
449062,465.51,Market,smith inc,35,M,Mid,1,Mid Spend — Market
449067,22.58,Restaurant,wright ltd,43,M,Low,0,Low Spend — Restaurant
449074,233.88,Electronics,keller rich,31,Unknown,Mid,3,Mid Spend — Electronics
449077,2850.56,Travel,harris price,45,M,Very High,2,Very High Spend — Travel
449079,21.0,Clothing,sharp durham,77,F,Low,1,Low Spend — Market
449088,57.68,Restaurant,harper inc,20,Unknown,Low,0,Low Spend — Restaurant
449114,2996.2,Travel,lin henry,69,M,Very High,2,Very High Spend — Travel
449128,339.58,Electronics,chen kirby,27,F,Mid,3,Mid Spend — Electronics
449134,109.78,Market,kelly mitchell,22,M,Low,1,Low Spend — Market
449139,490.9,Market,griffin todd,36,M,High,1,High Spend — Market
449156,13.72,Restaurant,cordova allen,53,M,Low,0,Low Spend — Restaurant
449166,204.2,Market,sullivan and sons,48,F,Mid,1,Mid Spend — Market
449178,93.43,Electronics,weaver dean and carter,70,F,Low,3,Low Spend — Electronics
449204,66.8,Cosmetic,roberts walker and park,74,M,Low,1,Low Spend — Market
449256,2775.98,Travel,white richardson,39,M,Very High,2,Very High Spend — Travel
449259,268.76,Clothing,williams white,49,M,Mid,1,Mid Spend — Market
449269,19.2,Cosmetic,reyes and sons,48,M,Low,1,Low Spend — Market
449298,2857.05,Travel,rodriguez llc,47,F,Very High,2,Very High Spend — Travel
449357,66.88,Cosmetic,ford tran,28,M,Low,1,Low Spend — Market
449363,117.41,Cosmetic,franco gillespie and green,46,M,Low,1,Low Spend — Market
449367,198.9,Market,johnson reese and kerr,62,F,Mid,1,Mid Spend — Market
449426,279.23,Clothing,decker sutton and austin,66,M,Mid,1,Mid Spend — Market
449464,107.31,Market,clay group,75,M,Low,1,Low Spend — Market
449484,461.87,Market,ward inc,27,F,Mid,1,Mid Spend — Market
449499,142.79,Cosmetic,hardy elliott,41,F,Low,1,Low Spend — Market
449519,275.08,Market,hughes cuevas,75,M,Mid,1,Mid Spend — Market
449520,2604.67,Travel,atkinson palmer,27,M,Very High,2,Very High Spend — Travel
449580,915.58,Travel,willis brooks and carter,26,M,High,2,High Spend — Travel
449638,155.57,Clothing,evans llc,26,F,Low,1,Low Spend — Market
449655,841.47,Electronics,beck clark and stuart,65,F,High,3,High Spend — Electronics
449657,75.99,Clothing,mcclain ltd,72,F,Low,1,Low Spend — Market
449660,112.71,Market,hopkins ford and waller,66,M,Low,1,Low Spend — Market
449680,376.85,Market,murray inc,43,M,Mid,1,Mid Spend — Market
449688,223.46,Clothing,gutierrez llc,53,M,Mid,1,Mid Spend — Market
449723,449.74,Electronics,ramirez page and burton,24,M,Mid,3,Mid Spend — Electronics
449767,90.66,Clothing,smith stewart,26,Unknown,Low,1,Low Spend — Market
449771,70.46,Clothing,wood and sons,63,M,Low,1,Low Spend — Market
449787,189.99,Electronics,holmes black,47,M,Mid,3,Mid Spend — Electronics
449796,191.9,Cosmetic,mendoza mathis,57,F,Mid,1,Mid Spend — Market
449805,173.76,Clothing,garcia inc,57,M,Low,1,Low Spend — Market
449817,77.12,Restaurant,moore thompson and russell,46,F,Low,0,Low Spend — Restaurant
449863,333.9,Electronics,huynh johnson and lopez,75,M,Mid,3,Mid Spend — Electronics
449875,19.06,Market,bush mccullough and nichols,77,M,Low,1,Low Spend — Market
449878,660.28,Electronics,hall ltd,73,M,High,3,High Spend — Electronics
449906,2636.03,Travel,joseph rodriguez and melendez,66,F,Very High,2,Very High Spend — Travel
449911,47.33,Restaurant,vega willis and holden,21,F,Low,0,Low Spend — Restaurant
449942,77.91,Restaurant,winters llc,47,F,Low,0,Low Spend — Restaurant
449995,497.69,Market,douglas group,75,F,High,1,High Spend — Market
450020,69.0,Cosmetic,williams lutz,43,M,Low,1,Low Spend — Market
450029,141.44,Electronics,austin robinson and jimenez,65,F,Low,3,Low Spend — Electronics
450031,88.71,Restaurant,watson perez,47,M,Low,0,Low Spend — Restaurant
450048,144.22,Cosmetic,griffin hernandez and williams,66,F,Low,1,Low Spend — Market
450060,606.45,Electronics,fisher hughes,28,M,High,3,High Spend — Electronics
450062,278.38,Market,frost smith,74,F,Mid,1,Mid Spend — Market
450077,191.45,Clothing,thomas trujillo,26,M,Mid,1,Mid Spend — Market
450084,467.26,Travel,baker bell and moore,43,M,Mid,2,Mid Spend — Travel
450093,2934.99,Travel,fletcher lowe and green,71,F,Very High,2,Very High Spend — Travel
450139,160.47,Market,russell beck and miller,76,M,Low,1,Low Spend — Market
450150,875.92,Electronics,olsen huffman and davis,56,Unknown,High,3,High Spend — Electronics
450189,1654.28,Travel,morrison heath and vega,52,M,Very High,2,Very High Spend — Travel
450199,186.81,Cosmetic,gray webster and romero,29,Unknown,Mid,1,Mid Spend — Market
450203,443.92,Market,fuller graham,20,M,Mid,1,Mid Spend — Market
450219,863.17,Electronics,williams burch and thomas,26,F,High,3,High Spend — Electronics
450239,291.5,Market,davis steele,24,Unknown,Mid,1,Mid Spend — Market
450243,356.95,Travel,bates hill,64,F,Mid,2,Mid Spend — Travel
450252,48.71,Restaurant,williams inc,43,Unknown,Low,0,Low Spend — Restaurant
450256,297.07,Clothing,wade mckee,44,Unknown,Mid,1,Mid Spend — Market
450258,58.63,Restaurant,rogers hood,69,M,Low,0,Low Spend — Restaurant
450260,445.09,Market,gardner anderson and ferguson,61,M,Mid,1,Mid Spend — Market
